geneSymbol,ERR978118,ERR978120,ERR978121,ERR978193,ERR978107,ERR978112,ERR978184,ERR978185,ERR978186,ERR978187,ERR978191,ERR978194,ERR978116,ERR978117,ERR978119,ERR978195
TMEM232,-2.5820770160246824,-0.05970735096283498,-0.7470966772924863,1.0741924139801922,1.2922885668027528,0.2525336964493939,2.3711035633832567,1.820798377300658,1.6342455908870148,2.4228198559845566,1.3084387868363583,1.7588667797119042,-1.7294484602254194,0.4623330788787314,1.3370592882256809,2.070077399349235
FBP1,-2.5820770160246824,3.357708820052084,1.4776580067627918,3.9770233746154187,2.5030406295008856,1.3195543605987408,4.3312945066697175,4.218494062700494,4.121085332921292,4.1427951726262355,2.5913593093692886,3.4501216315225753,2.1870865757628666,2.658516980177353,2.442556667786785,4.098139510832508
SPINK1,0.65933512795749,0.7027302067966261,0.348606177767496,3.8850479688460595,0.1599590650859174,-0.4270425173030913,4.178794638555556,3.8358275566295355,3.4257089167048282,3.6687661099045896,3.75989165392036,3.188515176912751,1.7069139948140666,1.3466215763902527,-0.6438956182083532,3.252697415952701
SEMA4G,5.568858392835036,4.733972769634453,4.317998359445685,7.354420809935096,4.125510026069849,4.089340042838433,7.806989772446588,7.381908747625012,7.589844629268708,7.459069390962193,6.8506062742716844,7.306824949632959,5.456548198928266,4.771998782534554,4.326492052975459,6.848279618541096
RP11-903H12.5,4.363175217966592,3.723645096618404,4.054921875308657,6.698003623166259,4.514182880413119,4.580297907138168,7.197994802774632,7.273919254007576,7.041237977419581,7.335485539528104,6.258688182431262,6.905808543564677,4.960617854746387,4.066445403005264,2.9858601354582346,6.695776755309828
SYT12,1.0078752524434131,1.2349962866864315,-0.08462083860830562,2.9147867219825807,1.3086429173906602,0.8883867497778881,3.7061362271093228,3.5625379824715226,3.278797460807216,3.4650155418081567,2.434065011913185,3.2871554039022572,1.0838431895974103,2.1579408044265636,0.1597723807730756,2.8446584013153724
TMEM37,3.800960497794847,3.804868125850158,2.256545634865999,5.946023159645301,2.1821102870298605,2.7228722030293584,5.569802095169189,5.196486262691931,5.50113868808182,5.327385955947664,5.87387277759288,5.763265382698396,3.2939407591846286,3.3262638754450884,3.1923822933357573,5.713634329427421
BMP2,3.1216151097480225,2.7642227262504493,2.1641564351445957,4.896421700545873,2.5362588598317766,2.295062434830769,4.677509212140742,4.627294293425203,4.7450710092066,4.148076152927024,4.766002546605392,5.021501709958389,2.702178989277462,3.134356607669885,2.824861711639992,4.939879056998877
RP11-314N13.10,2.461395753281633,2.223272906823957,0.8769697789658922,3.882276492007108,1.2341929768434259,1.453638794047825,4.0920506234605165,4.369379404451373,3.98501522057768,4.166777778803112,3.985851434261526,3.853669015730537,1.7042868361970638,1.8682157165612046,2.2309832899274475,4.28280001062588
BTNL8,0.25658797627157254,-0.1969510312875381,-2.571676829539731,2.3633487801118154,-2.583319024334372,-2.5515343368065357,2.140439659239096,1.3737385630055108,1.967826329748039,2.1491732122955582,1.3937595096378823,2.266039302119105,-2.562877865368158,-0.7554632156718771,-2.5765905310389345,1.9486392574496112
BCL2L15,3.8606966464224404,3.7635435125853465,2.3960075179182554,5.5871417250345115,2.919743769008769,2.5580002543746043,5.6985028411816625,5.527160198142272,5.021024719073433,5.890532286400651,5.917225213709086,5.552902257370885,3.1267167384307992,3.9972923534896134,1.1348511812219293,4.839195346914891
ATP10B,2.188232023935706,1.8397516084009695,0.7909135570674197,4.386448394361391,0.7812362887006333,1.5241846034624056,2.9773295180969765,3.8601778456672404,3.5705478265581396,3.484217548186885,4.260812539577436,4.072942341712779,1.6650530251429125,0.5733194838033466,-1.212199805130799,3.478478387794161
SMIM24,0.10637016171892683,1.775473608490833,-0.5679379273466891,2.5241548644781515,-0.9485363995263777,0.06433016932974936,2.7654789923170213,2.8445546075678507,3.085421222195025,2.7873752383643526,3.2355585652736836,3.2767077161326257,1.8088978293895592,0.6533693533922895,-2.5765905310389345,2.696323686999623
FRMPD3,2.3466239683160057,1.6738970360647947,-2.571676829539731,4.30872165324731,3.1131172756621424,-2.5515343368065357,4.128224386038709,4.570888300304945,4.007694151108477,4.246003397858044,4.152767274414384,4.694452477116875,1.6838732388393112,2.233168655421004,-2.5765905310389345,4.767863846645512
CYP2E1,0.8427465524783555,0.9598961423616807,-2.180102407640047,1.5487989063617824,1.3046181054115544,0.1912414901346773,2.8251864900278605,3.1898568810387538,2.9416506955280863,2.9261522018657953,2.296778672324555,2.533560866772329,2.325293963650767,1.4732201227377397,-1.1588627269265956,2.11043869364763
PAG1,2.5004032537175847,2.608241130311054,5.267815773648194,4.369626233309189,3.0836710237928453,2.320598293115409,5.5291944461826406,5.073820231113968,5.18902989213449,5.3490914694521825,4.653050423718633,6.626588780700111,2.6041955626902142,3.679208555866071,2.0879764486357693,5.734119960625053
CIDEB,-1.9609242023146483,-0.8713743884171957,2.513595616395549,3.7965405840259407,0.7711792652941115,-2.5515343368065357,3.3168064012178275,3.1957240135902665,2.5055858682373033,2.4384232719885923,1.5507331008892922,3.599067049714277,-2.562859861150056,2.279289108608294,0.1166650508262693,3.2558577790046495
RP11-514P8.6,0.9047008161553385,0.3882783760908354,0.10568013065119194,1.7540913984581998,0.3286149344654672,-2.5515343368065357,1.1535239680987617,2.659973324485892,2.5131960316591204,3.220593119445127,1.457846384269743,1.0772115894279792,-2.562877865368158,0.9163815180725972,-2.5765905310389345,1.541196700893498
CCDC148,1.5319754352043553,1.6021037008408865,2.3751210480620584,3.3092667710412584,1.7788527001048076,-0.2702029569625521,3.3347284805097313,3.891344350299232,2.79266859496668,2.740359451384413,2.381868657679474,1.6952357571629444,-0.03138577798407996,0.793777291074137,-0.8259961521701046,3.311382111913551
TNNT2,-1.2926893239339383,-2.571029224391754,0.9759824495487605,0.6023453514997826,0.7552499768538729,-2.5515343368065357,2.039931384133761,1.3744020007564355,1.9659396042190376,0.9440732386174878,-0.07256224227568174,0.7647742197334891,-0.9367484176909615,-2.5708184426808587,-2.5765905310389345,2.133012422456446
RP11-326A19.5,1.2340551768107366,-2.571029224391754,2.539434169268566,2.969590569301486,2.7805318649471475,-2.5515343368065357,4.008964739754577,3.4474584423683625,2.534997542420431,4.175786372664125,2.9102632140893836,1.2561480008084047,2.144745913971746,0.2607395643379794,-2.5765905310389345,4.233716200331933
ANKS4B,1.5787936192827783,1.042064569728987,1.1759755852293827,4.709679253396711,-0.22859538439737032,-0.27314639706817595,3.4704661782171584,3.882260910788953,3.7018951255190493,3.2845436142346043,4.637287888143764,4.5521237686363,0.6783641523661662,1.2145838546818366,-0.4272964417846919,4.808714476391472
AKR1C3,3.4617332245030994,3.8829317005585207,3.4881618321950625,6.306305079607267,2.622514077699232,2.7708642729442023,5.232472492067675,5.3230132186748405,5.5382248030659,5.02426502409453,6.4734786612354025,6.407549009364078,3.1688375561087962,3.4240107960276056,2.9039758451231408,6.3353125334162135
ALPPL2,3.3506087900196095,3.5739165892549205,3.178932454619927,5.464200101696028,1.4461732247215529,1.6692920917911518,4.394395442411039,4.618872395314202,4.572245899915683,3.9200658799360664,5.524152823926178,5.592678944577781,2.9789647105870625,3.8228382836379087,3.0150178077680563,5.335228873318738
RAB11FIP3,1.8374148828498698,1.5321406053387703,1.5343810477752002,2.567626956066331,-1.619303700757609,-2.5515343368065357,1.1361048156389524,2.8472772152089125,2.5331266793213123,2.02132584868856,3.7299399188251288,2.976276516658106,-0.5964296337274823,-1.2770299387722364,-2.5765905310389345,2.5800631471012436
SGK2,1.127516352301002,-0.9806428394306418,1.5275026006634411,2.1621563653689426,-0.4173841111975975,-2.5515343368065357,0.26377484738424906,1.4865022570230209,0.7398554090977977,1.7223839457154881,3.2000334150479026,3.425300726758977,-2.562877865368158,0.6907938402711978,-0.713656476730865,2.6559788880394675
FOXA3,1.4315636045967846,1.8792308110127232,1.7505769654488657,2.871154954931321,0.16947927884309438,-1.01000725555438,3.13334107675459,3.371619689732997,2.6833285587973634,2.929023297981748,4.03411188886146,2.7280556870296606,1.6143356711945223,1.7482138140073438,1.0042065918237573,3.0132922505182265
CLDN18,0.5339559444887608,1.2211505838373986,0.8736105461464119,3.025643878934702,0.5065662283477318,-2.5515343368065357,2.5583827119681866,2.9001767071843165,2.757622323603609,3.112586581758226,3.607227030660532,3.5316805099438575,0.9023874433939706,0.8416102448296127,0.14205816581849248,3.68382633431401
VRTN,2.874948418555217,1.9653364038860976,1.9676229215148155,3.7065238131477516,1.027947488889483,-2.5515343368065357,2.6566690615382225,3.4280756033633404,2.7895054115255866,3.1835745912719093,3.587172874303331,4.221252034579823,1.975378662589242,1.0696224151791454,2.1708046294163807,3.789443592980566
WNT2B,1.7741015911883316,0.36431585554041224,0.010932486724095913,3.795201714905457,1.4869619153716136,-1.1046984622846492,2.9826277005186324,2.6958422271174176,2.593390531204106,2.775521799941203,2.5231551887768626,2.797477113494784,0.06684714393248456,1.2946657664908816,0.8103972242897803,2.0495815793515746
ALPI,0.09677844113572134,-2.571029224391754,-0.5736288509577979,3.4649393782364517,0.6648940048358724,-2.5515343368065357,2.9620200812342845,2.558308294277409,2.0058798331387107,2.0601369489473096,2.4282038305849714,2.190470513475182,-1.2396805484940685,-2.5708184426808587,0.36266146687405476,2.179680727337327
SLC6A20,-0.3957590934573531,-2.571029224391754,-2.571676829539731,1.0832200326662087,0.3678116262403263,1.1358657645137598,2.684733560542294,2.0285201699917503,1.3442496852741543,2.5596149432652093,2.997234172348437,1.1215309530518502,0.5760089881855304,-2.5708184426808587,0.3133033612514574,2.687864249967753
ATP8B1,1.958302029267202,-2.571029224391754,-2.571676829539731,2.3377998650844862,1.0904281535433162,0.5983597312747384,1.4766196283661681,2.1077415317459223,1.926952131793718,1.279984446265143,2.6277831945355143,0.9977822980383066,-2.562877865368158,-2.5708184426808587,1.3296993066557363,3.139767288613867
AQP7,-0.6050046635293662,-1.005211892071038,-2.571676829539731,2.55460032963479,0.24566313729650655,1.215983614916474,0.3441641011958549,1.9605794858685128,1.7069733157228646,1.5697120025711795,2.2492303316890405,2.8281419601583693,-0.20565153192255245,0.6753294599630241,0.23916433011607535,3.0680294119744578
RNASE4,3.6816466956830993,4.198605675580989,4.465539419062312,6.1388038055739464,4.141842695221546,3.5376271210506385,6.479781301344893,6.545398841896565,6.636908543746803,6.44963075886149,6.263118659483292,5.818848298098173,1.9512879247384411,3.809382047246137,4.939672311194984,6.252320350901767
EFNA2,-2.5820770160246824,0.18821037300196464,-0.23201793983345495,2.5600407805319447,0.23365971904270638,-0.9634520486091837,1.9066405223623144,2.3453791383001388,1.889539138042252,1.4330881673818323,2.4598275053739567,2.2514874997548526,-2.562877865368158,-2.5708184426808587,1.3437091179518734,2.474750288424246
SMPD3,3.834643320944268,3.7303847314073826,4.521912313733103,6.955785673859362,5.262493575482303,5.3916648130195295,7.411002115167553,7.89555707203762,7.871987561496459,7.666665464317071,7.333670819060058,7.087892968373842,3.5468302964935243,4.0429915814722435,4.99546727181194,7.009310834712293
IGSF10,0.06102417307326932,0.7152158336095898,0.7173185686092713,2.18798892859242,1.6391995569623161,1.799732667191472,2.9653223518685072,3.251808452152869,3.213988800571701,3.392825022170151,3.28466339203725,2.4521305556910384,0.5677149796852425,0.5577377416404806,1.328797524297964,2.9088208651585155
CYP4F12,-0.4590816346567701,-2.571029224391754,0.47308167622775854,4.6890014669925275,2.896309212022925,1.8051370626570895,5.637197934846661,5.555176966135976,5.7931660959598235,5.7184313439280725,4.960043597827912,5.190266432522924,-1.166306845329386,-1.4451292397110516,2.6477389708405052,4.676975498240689
NFASC,0.1839069241897983,-0.6657949484353521,-0.8966583521025774,3.1401529173653775,2.740015697629959,0.8870390444195027,4.203168310824619,4.222065320531394,5.764138686314663,4.9864227111505395,4.474021000055736,2.5170007531202416,-2.562877865368158,-1.616996805847137,0.2020506109966853,4.193707735443497
C5AR1,2.3446112026666603,1.205546462282408,2.4777983417981972,4.161444470782975,2.6914494900978343,2.4824709917751666,3.8966637301278513,4.18104000663673,4.021275617568079,4.402628436448337,4.019723167070556,3.256170826782285,1.08704089730032,0.8248371409832157,1.9218357354229845,3.9167998363353425
FCGBP,4.84183025409684,4.854699622665245,4.276321512599139,6.593271595057747,4.855208579491558,4.30439475231839,6.486281240498061,6.764322935462484,6.630106713140051,6.517803920104177,6.232319831502675,5.431685102509798,3.3987654879505813,3.6039393890534117,4.265840767375087,6.601331605476722
CYP1B1,3.818483461259704,2.980476627126564,3.0878023812917563,6.165067983286465,4.78911192895235,4.375447947718001,5.914053897361736,5.952700676426804,5.628727695640694,5.6099756030852035,6.352387909391472,6.0468836478021935,2.0462347961923704,2.8657355404378886,3.7437508325331117,6.494410979960699
DEGS2,1.6757607140530895,2.572449801110408,2.1489449828311917,5.0549425488954025,0.023203632640491134,2.2335980894390852,5.0443797448869026,4.3304043523157185,5.505661935133407,4.266297036401914,3.9751734542334023,3.9521705499553392,0.03454327522453898,0.024683722671490067,0.0039018133213337,4.647501962941592
AGMO,1.9137778716574836,0.3718338079840722,0.37779123617486876,2.962186868596528,-1.15244362597431,1.956656255361677,3.637749559795429,3.7018676114844924,4.240619873796716,3.208571617184082,3.304669797174617,3.1917331164489786,-2.562877865368158,-2.5708184426808587,-0.9953672235224488,3.285521940883011
CREB3L3,0.3490997512138904,0.4015793453345471,0.3637618497531721,2.4564843770546534,0.006786196078969204,2.1392368837790845,1.3142340886803126,1.2035142322426358,2.1146050743653357,1.7780415340656857,3.240860850784453,3.0569220673575552,-1.1507918099885857,-0.4254684043402795,-1.1673277143051841,2.380127421363645
DNM1,3.1068771493141996,-0.1616878022248853,1.2078644192680505,3.7190443406944267,1.885889353495935,2.34048833937053,3.924755203982779,2.4596276659349487,5.035102051530604,4.473605614513974,4.152752527614864,4.790370230177074,-0.0011191220464397717,2.153596740815945,1.050249535677051,4.37272291568382
UGT1A10,-2.5820770160246824,-2.571029224391754,-2.571676829539731,2.7046074486803113,4.008519581963725,4.013329841995084,4.760626861069546,4.373273607138574,4.70715433644413,4.5758537049568,2.5923240248942037,3.5823036662301617,-2.562877865368158,0.3862293427200218,-2.5765905310389345,3.010990389783645
CFI,-2.5820770160246824,0.05334665754698152,-2.571676829539731,2.86187355405592,2.3456405448907436,2.1988856888933093,4.404699374663275,4.420941711150926,4.18522046076754,4.785266713607718,3.3632939069316374,2.5870981585573567,-0.9122646515124878,-0.19756230708956155,-2.5765905310389345,3.15047511055298
HLA-DRB1,3.8094651880145465,3.937318144562778,3.500664890551691,6.675207552794038,6.363536341172747,6.432178709038741,6.4082543953529445,6.446804263892567,6.433098359114498,6.298160064855334,6.6307902572044615,6.758972097409815,3.712971784600884,3.4551049621127308,4.2486396727845595,6.702600908160199
HLA-DRA,2.8226815734194566,2.608361830610315,2.610695376138722,6.093864530246346,5.930952836163011,6.508150377400524,5.791320977358929,5.643828448695218,6.2525859684742215,6.193675238883577,5.398439427105339,5.906490423439447,2.6184326408232144,2.6082563170721667,2.600321822468255,5.58501596637493
HLA-DRB3,-0.3244897736427094,-0.3015468762953094,0.5630201648129496,3.3145180308426467,3.588886568977588,4.076803188369046,3.50971704395279,2.594773252650178,3.441689077081602,3.4430577934068776,3.131988569800107,3.5967446937456975,-2.562877865368158,1.2571047273972922,1.615769360317044,3.2748093184058606
TSPOAP1,2.330671250702043,0.3849366075180953,2.4953398813770358,4.508604858908527,1.8655015998167717,2.732538786589416,4.57975321693357,4.22321357315279,3.379075536581089,4.230930448058037,4.166871703778077,4.874827734699291,2.3398991519375065,-0.45528461197837744,1.9678182076760613,2.4980225973825845
PRKG1,0.8859078965153536,1.1565371767869372,1.4389929817184042,3.5104176854782914,2.1919934847987563,2.131163186331434,3.1585649473935553,3.455882221958366,3.1162960152237424,3.9508704217923443,2.827230250297571,2.575843256506861,0.9877996104608752,-2.5708184426808587,1.7439230629861324,2.829986213512671
ARPC4-TTLL3,1.9022858256321116,-0.5662489724238229,1.2776841354801658,2.467859494067837,1.4102675474124804,1.6916347872139101,2.1867129066765094,2.6398953118561077,1.9973058016328042,2.0011329798035504,2.3290507535404155,2.8506202644832523,1.0471864009393297,-2.5708184426808587,-0.8997373170538953,3.1920917761180685
AMN,1.0561594665148228,0.866672080679078,0.8438977452843696,4.08259440131411,1.7723440652486386,0.8712987168484321,2.396577102582963,3.2096724497164417,1.860921695606416,2.84137715501985,3.506456009480055,2.597150801253288,1.078866690618004,-1.170887696336993,-1.1780387466516318,2.9517016603417847
TMEM150B,0.4044167842520748,1.9246255755390362,1.0554797700486636,3.3411539477485457,1.759977371072749,1.3019496068338088,3.609280621538655,3.518088138650929,2.8080881960197295,3.001387116122221,3.462922784792155,3.495990109365497,1.827610335432067,-0.011840466592294223,0.7911358709675348,2.0068705576650245
DOCK11,-1.2171042309982734,0.2990188429141335,-0.4010173028126892,1.6571610434016322,-0.05335390357436104,0.09984062499739166,1.6870960196574374,1.3943903352819587,1.1973041861801201,0.7935205932989615,2.5162818626859185,3.4962326219701496,0.4369927679472595,-2.5708184426808587,-1.1201304077909575,2.5235209181710134
NOX1,-0.5273178667578066,-1.204006316752391,1.5711319240377917,2.871709899770564,1.5158917261314508,1.0703360711476906,2.2012973410066623,2.348489829550768,2.074035105072176,2.61039955478316,3.2584079523655376,4.045277073228343,-0.566224778626551,-1.2039916688879422,-0.5223728439819362,2.6948680733356207
ADGRG7,0.14208075180172872,-0.8649267647378162,2.18112723795854,5.388079861666051,1.0257276986052348,1.2612376971685992,4.782296085001562,4.021512950425039,4.379689559852189,4.626979199309038,5.390242223420439,5.437292594695991,1.694660184718835,0.3902127803785933,1.6040239742043154,5.480912712131668
SOSTDC1,-0.12333049236684698,-0.8698952718739865,-1.2071874268433982,1.2045629865369363,1.0441340335033558,1.0742672220541494,2.307633091541524,2.156657177426105,2.057281293723048,2.5352848361895517,0.5451078425289807,1.4169000152682392,-2.562877865368158,-2.5708184426808587,0.3762573530080734,1.6637197225411318
RP11-164J13.1,0.16048937125722756,2.1297848780415216,-0.12001409167715303,2.25145352031133,0.45140444193530405,0.34885637520367047,2.8736739696838294,2.7159450784071195,2.7427028267553957,2.344396235255819,0.9886409644181998,1.6636345247045383,-2.562877865368158,-2.5708184426808587,1.1631288774890214,2.279763927138723
PRICKLE2,1.5494702886893867,3.603662140437672,-2.571676829539731,2.99385888870693,2.022309112513263,2.501444688558445,3.408731639908613,4.160838353469835,3.0948463672042776,3.7743310292805794,2.4359460276671654,2.241326886054025,-2.562877865368158,-0.13357181036900853,0.5282176861015956,3.5640853593262705
METTL7A,1.544300929427785,2.2659326576783636,1.5140556554439537,4.050613919984389,2.8546629983618654,3.847276436426991,4.621678325021256,5.106804458850047,4.8524177166719324,4.748019436038054,4.406917840987139,4.847522854052743,1.6378672780292856,1.3449760564076907,0.8942082262066761,4.960126379755868
CLRN3,-0.2798747063780119,1.4949281684750089,1.1104986952987386,4.2238351192923025,0.5777307043389258,1.68522237516058,5.297560054880925,5.464205634960669,5.45608943962845,5.5613515826220015,4.532153170534756,4.536151513893614,0.2265957320227256,-1.001272987765306,-2.5765905310389345,4.692530472855259
ANKFN1,0.18795854065132117,1.1017138275035554,0.697277740195882,3.003147021371721,1.2318767164253834,0.6067823693531793,2.2842028757785613,3.8514713202624673,3.6223259837723414,2.34326369217017,3.3717701462048053,2.148856826980321,0.03806306235707139,-0.3425959695369756,-1.6222178410247072,3.0783001201262175
CHRNA7,-1.1811286892819501,1.6375769396320912,-0.9259693562428365,2.0501712494208673,-0.4674595315156217,0.9502300164236195,2.9028028178851057,1.677371362093374,2.478349602904839,2.6810803218218755,2.0513175651505784,1.8918583682159085,-2.562877865368158,-1.8255673920518165,-2.5765905310389345,2.8285628498730166
ACKR4,-0.5036129128560191,0.2167520092785727,-0.4894705120774752,3.692244448805563,1.49474529556266,1.2568671718852602,2.667647756020714,2.6595167951063003,1.8201446527861629,2.8473588058954853,2.645672769390459,2.9054092816658743,-2.562877865368158,-2.5708184426808587,-2.5765905310389345,3.314543118842968
CYP2J2,-0.9276653543201142,0.15425422702944122,-0.16282228113275474,1.3862900861280536,0.9834738856312397,1.6452327625357952,1.7805701767412923,2.093100966970888,1.8524152381734789,1.5160461231251223,1.4068547805552287,0.9659481303914027,-0.15490764414149324,-2.5708184426808587,-2.5765905310389345,1.5938054253277403
TSPAN12,2.1492552901299105,1.179140827544301,-0.25124529029872517,3.0159658135052836,2.0536612103960166,1.586413002682126,4.314642423207875,4.601659678142297,4.985692686407869,4.602226472488218,2.79325735203639,2.3073384295384556,2.202409128852666,0.3854355996645193,0.37772571935573007,3.3987236131423018
MT1M,-0.8475426256974725,-2.571029224391754,-2.571676829539731,0.5134217771204239,-1.005011414690523,-0.9744227288733645,1.3683097812484903,2.271114812822083,2.3160870062446066,2.2356630285554315,0.8389464422624997,0.5897846319474693,0.49274383375140357,-0.07858581617898928,-2.5765905310389345,0.6008364650193126
RBP4,-0.7506039536763798,-2.571029224391754,-2.571676829539731,1.8317119845688206,0.08055658156211648,-0.36446960851298194,1.3963731344808632,2.0494375508311284,1.2592086902926818,1.7544042405875975,1.6227817458292724,1.8364289839202597,0.9306500588944981,-0.7382579416925045,-2.5765905310389345,1.839688277947246
GPT,0.34530260960001546,-2.571029224391754,-1.4141307455269763,1.420460950643941,0.5340575230994861,0.3419968919868634,1.7932935505080436,2.5602521797400346,2.5129338317325534,3.0254207189020854,1.4205679095496544,1.0628371376526378,0.3678139315382667,-1.3882797116578511,-2.5765905310389345,2.7923226510215495
SPINK5,-0.1785454586001786,-0.9217956971216845,-2.571676829539731,2.068726261302632,0.6901805150801672,1.004975746107407,3.1158953864736105,3.5066310444014483,3.4582849731160223,2.8554988119411164,1.4676889575723548,-0.2722045879734202,-1.2267129422689207,0.7844791007460442,-0.8128852196094055,1.9328522468774758
CCDC152,0.6964304739361884,1.1534874869815126,-2.571676829539731,2.810121422771814,2.447067436440001,2.9469393842154914,4.4259149332921455,4.15003022248509,4.287043986730838,4.051723817571005,3.2575786384021836,3.385471585853544,1.1373405895782431,2.0219642079790887,0.6750492474945915,2.9726823912993887
C9orf152,-1.1194918666321805,-1.1127907032577895,-0.40082640078401444,1.339584972605936,3.2722555725518703,-0.3621813273880512,2.9127219291629096,2.9099732718017353,3.0913718479026278,3.0495159297219985,4.419352097433874,1.1382181181505928,0.0948057432660674,0.036385334226118726,-0.4035192273565051,0.9290560267032637
TCN1,2.977951154685527,3.2336950977718004,4.38979385261462,5.89564020047649,5.356553584974627,5.400389954184498,8.035052002088724,7.950118099433887,7.950525198408849,7.770699066032301,5.644149993665998,6.403028236497766,3.5245207696046053,4.194613916085314,2.818009004539007,5.998351273549981
SLC4A10,0.048095681481359495,-0.5957961998946268,0.2037268645765816,1.4466152551545557,0.7006529706380236,0.7308218644038916,2.6362822404115467,3.4654323943121215,2.7623552946045877,3.141917837623102,0.3691848638394961,1.658874947312741,-0.40265514076337827,-0.4123818333815419,-2.5765905310389345,1.5588743054043135
FAM198B,2.833241879594693,1.8794493720722498,3.667671407030654,4.312936123126465,4.446043385427469,3.718556688522497,5.110395408473302,6.035711478986418,5.202115985284967,5.242228989341646,5.336655707708693,5.339772758517972,2.8561597872030253,2.112109463792591,1.6830169677312008,4.492508247595597
KBTBD12,0.8178784611739396,-0.8771435656766738,2.0436213183135434,0.9924785436359247,-0.0399945808327065,1.3991374528351677,3.6362749896315556,4.183763247277408,4.137873509390675,4.211552942461709,3.009296443736054,1.5338618617507602,-0.4793178255351107,1.369199489926656,-1.2291771144626582,1.895001775145198
RARRES2,-1.769219186951037,-2.571029224391754,-0.4638865273270473,0.5166520124380164,1.2577966370005353,1.505650448042696,2.847324699824892,3.511200887717488,2.169937276469644,2.27565276529854,0.6144714638063672,2.2003957185909293,-2.562877865368158,-2.5708184426808587,-0.47311394110779487,0.12312258163872766
PRUNE2,-2.5820770160246824,-2.571029224391754,-1.480118142895066,-0.5983898411249322,0.4288202188189161,2.681458748435342,1.9402808480113851,3.3233652015376816,2.555266553612449,2.450975264453815,0.8936642166800122,0.8344508769424195,-1.8505250825548136,-2.5708184426808587,-2.5765905310389345,0.5980692333438989
MMP28,1.8987720457451724,1.6955047976407849,1.841750920240981,5.142136142202435,4.022340418423986,3.61910132247264,5.512560261543932,6.006968789390737,5.726031624147042,5.683942977156547,4.696326172646767,3.6275151292475014,1.5395521984954004,1.8983551223592305,2.322628334645562,4.108022984136089
CXXC4,0.1880357835048844,-0.24824122575189625,0.18524489888631507,3.810348052118956,2.8147872518993196,2.6281206665106587,3.7434702926113026,5.1286459363026715,3.6950490438079107,4.72495004625369,2.6586603485129454,2.307699378146058,0.3093531017834874,-0.5156402810261836,-0.05890267472011144,2.2003869749288207
RP11-309L24.4,2.054244277314695,1.0239994278552742,0.8041726086632104,3.2662469788544852,2.715226399264793,3.275197658467028,4.96727894834736,4.8705549838890185,4.363673871068292,5.23995789234645,2.5301342402438896,2.5274907626688976,1.703652981312959,1.5016067470329826,1.8715925009383485,3.211834355606428
