geneSymbol,ERR978118,ERR978120,ERR978121,ERR978193,ERR978107,ERR978112,ERR978184,ERR978185,ERR978186,ERR978187,ERR978191,ERR978194,ERR978116,ERR978117,ERR978119,ERR978195
ROBO3,2.838470765059836,1.6534209454266866,2.227883389987331,1.3849742477611016,3.167029082303461,2.9474329494324154,0.8110751013993743,0.23574261400291435,-0.19336050904478966,-0.27041555555256813,1.3017438443911418,-0.7710360286519258,1.8547656343893792,2.4549828152261646,2.067740716452503,-0.5388407980972385
ITGB3,1.3424114579340942,1.2064598298629963,2.042564161218588,-0.3368423043790852,0.8928574036471085,1.5198343841398012,-0.9495191755862463,-0.23588439200999695,-0.24044483248940834,-2.514178130249264,1.4049061668800158,0.47741484472533535,1.787501060130081,1.7643876601876993,1.8173420430370388,-2.3960351799591417
CHN2,4.43696489669711,4.125578499258418,4.391026120978014,2.662363721109171,3.9611165999386917,3.5627911317476095,2.7408510244621285,2.313143590887091,0.6777944016728863,1.1392256704945831,3.8966554190044187,3.233461197115066,4.533719046699441,4.41144547606272,4.44717691952469,1.2305209960293613
PRIM1,5.117014474031901,4.532092206616498,4.1187957463755644,2.767792939203798,4.069695587002208,4.4642415587055035,2.6235223440782396,0.9199212541575602,2.1247383080948268,2.4376652241214227,2.7030973877192417,2.6763354842481175,4.893017812822936,4.307932729871268,4.691777262194901,2.570898409822314
KRT81,4.487310405631247,4.1982469587184905,4.230279121719663,1.9591736201404368,3.4626049034219495,3.3554947416855154,0.2647141616068035,-2.5580097206584744,0.2572980186285359,0.9489698566061027,1.0284044281543707,1.8196625289459785,4.76097567188461,4.5003542610331895,4.211192003222696,0.621906154480525
NME1-NME2,5.646284427174897,4.808602594715398,4.607325331631869,4.026597997187552,3.96485533991584,5.2553677138913715,2.9458832710846026,-0.09854393595169388,3.0914210717051542,2.7958778410949696,2.150498036609294,3.644101397113993,5.138160917903792,5.294773532846202,5.095291515358526,3.838758437931998
S100A9,3.583389660426257,2.616185533199403,3.5173393817061016,0.7388548463316584,2.265014742167855,2.9287867496331654,-0.22112538876239524,-2.5580097206584744,0.257297592230695,-0.18898072077312572,1.8156937708886687,2.3261421368011628,3.144554218154619,2.832801947557956,2.8248585655615392,1.4823237179350666
TMEM255B,2.252065080780269,2.361049274800344,2.69443876391673,0.3773173836135567,0.5777271808584895,1.1380235254065258,-0.9590517773311964,-2.5580097206584744,1.5377228122340227,0.2966789418596733,-0.10567641774282088,0.38185899365887876,1.8095546725670977,1.9305727968653112,2.443164549721988,-0.09853330416638599
HMGA1P1,1.9533649629207972,2.6820592378091614,2.079132808391856,-0.7081223629412083,1.4652761091624042,1.466640022564481,-0.8439983092630579,-2.5580097206584744,0.7841940271798787,0.46988058152712575,0.04116890924149234,0.008976138449754612,2.694671921540426,2.513042157109422,1.7906699742329448,-0.7163309886917225
XG,1.7277122879661488,2.5163813625260025,2.9309528595158207,0.10435423823405753,-0.058164272059143214,1.3793208393271021,-1.399992891465635,-1.410154936847136,-2.5532812326906207,0.022616875736963027,-2.4027683638315005,0.9761308538401287,1.2580652509952788,1.6521345182711786,1.9181951382946307,2.0937925814774
